age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,gender_male,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,race_Unknown,race_o_Asian/Pacific Islander/Asian-American,race_o_Black/African American,race_o_European/Caucasian-American,race_o_Latino/Hispanic American,race_o_Other,race_o_Unknown,field_Arts/Humanities,field_Business/Finance,field_Education,field_Engineering/Tech,field_Journalism/Communications,field_Law,field_Math/Statistics,field_Medicine/Health,field_Natural Sciences,field_Other,field_Social Sciences,field_Unknown
23.0,27.0,4.0,1.0,1.0,1.0,33.33333333333333,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,22.22222222222222,6.0,7.0,8.0,6.0,6.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,9.0,7.0,8.0,5.0,9.0,9.0,5.0,9.0,7.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,0.15,1.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,28.0,5.0,1.0,1.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,7.0,7.0,7.0,10.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,9.0,7.0,8.0,9.0,8.0,10.0,10.0,7.0,8.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,-0.47,1.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,24.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,7.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,9.0,7.0,8.0,8.0,9.0,10.0,10.0,8.0,8.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,-0.18999999999999997,1.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,27.0,6.0,1.0,8.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,6.0,8.0,8.0,8.0,7.0,6.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,5.0,8.0,8.0,2.0,2.0,2.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,-0.42999999999999994,7.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,22.0,1.0,1.0,8.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,6.0,7.0,10.0,7.0,6.0,5.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,0.0,7.0,3.3856589477267414,6.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,22.0,1.0,0.0,8.0,1.0,19.0,18.0,19.0,18.0,14.000000000000002,12.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,4.0,6.0,8.0,8.0,6.0,5.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,-0.17,7.0,2.6003439530273726,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,23.0,2.0,1.0,8.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,6.0,8.0,6.0,8.0,10.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,8.0,5.0,5.0,7.0,7.0,9.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,0.08,7.0,2.627194186178552,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,24.0,3.0,0.0,8.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,5.0,9.0,9.0,7.0,9.0,5.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,6.0,7.0,7.0,5.0,4.0,8.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,-0.16,7.0,3.370495675866222,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,25.0,4.0,1.0,8.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,5.0,8.0,7.0,7.0,7.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,5.0,6.0,7.0,5.0,7.0,8.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,0.06,7.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,30.0,9.0,1.0,8.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,2.0,3.0,3.9999999999999996,4.0,5.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,6.0,6.0,8.0,5.0,5.0,6.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,-0.050000000000000044,7.0,4.570192720818756,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,27.0,6.0,1.0,8.0,1.0,33.33333333333333,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,22.22222222222222,5.0,5.0,6.0,5.0,5.0,5.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,5.0,5.0,7.0,6.0,7.0,5.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,0.07,7.0,3.7370984738905366,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,28.0,7.0,1.0,8.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,5.0,9.0,9.0,9.0,9.0,6.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,7.0,5.0,7.0,8.0,7.0,9.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,-0.13000000000000003,7.0,5.6042435032482505,9.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,24.0,3.0,1.0,8.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.0,10.0,5.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,3.0,6.0,10.0,8.0,9.0,6.0,7.0,9.0,6.0,5.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,-0.05999999999999997,7.0,5.027083735337364,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,27.0,4.0,0.0,1.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,7.0,9.0,8.0,9.0,8.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,6.0,9.0,7.0,6.0,7.0,6.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.33,4.0,4.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,22.0,1.0,0.0,1.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,6.0,8.0,10.0,6.0,7.0,6.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,6.0,9.0,9.0,6.0,8.0,2.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.37,4.0,4.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,22.0,1.0,1.0,1.0,1.0,19.0,18.0,19.0,18.0,14.000000000000002,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,4.0,7.0,9.0,4.0,3.0,2.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,-0.51,4.0,4.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,23.0,0.0,0.0,1.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,6.0,8.0,8.0,7.0,9.0,8.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,8.0,6.0,7.0,8.0,2.0,8.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.12,4.0,4.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,24.0,1.0,0.0,1.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,9.0,7.0,9.0,7.0,9.0,6.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,5.0,4.0,8.0,8.0,4.0,2.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.35,4.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,25.0,2.0,0.0,1.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,8.0,7.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,3.0,7.0,6.0,1.0,1.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.19,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,30.0,7.0,0.0,1.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,5.0,6.0,8.0,4.0,5.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,8.0,8.0,8.0,8.0,3.0,4.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.47,4.0,4.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,27.0,4.0,0.0,1.0,1.0,33.33333333333333,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,22.22222222222222,6.0,7.0,8.0,7.0,8.0,5.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,4.0,8.0,9.0,2.0,8.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.03,4.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,28.0,5.0,0.0,1.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,6.0,7.0,7.0,6.0,6.0,6.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,7.0,6.0,8.0,8.0,6.0,9.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.4600000000000001,4.0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,24.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,7.0,8.0,9.0,5.0,8.0,9.0,9.0,9.0,10.0,7.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,0.43,4.0,4.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,27.0,5.0,0.0,2.0,4.0,35.0,20.0,20.0,20.0,0.0,5.0,7.0,8.0,8.0,8.0,7.0,7.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,4.0,8.0,8.0,5.0,7.0,4.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19,7.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,22.0,0.0,0.0,2.0,4.0,60.0,0.0,0.0,40.0,0.0,0.0,7.0,9.0,10.0,6.0,6.0,5.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,6.0,6.0,8.0,4.0,9.0,4.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21,7.0,2.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,22.0,0.0,1.0,2.0,4.0,19.0,18.0,19.0,18.0,14.000000000000002,12.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,3.0,6.0,8.0,7.0,8.0,8.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.52,7.0,2.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,23.0,1.0,0.0,2.0,4.0,30.0,5.0,15.0,40.0,5.0,5.0,8.0,8.0,9.0,8.0,9.0,9.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.45999999999999996,7.0,2.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,24.0,2.0,0.0,2.0,4.0,30.0,10.0,20.0,10.0,10.0,20.0,8.0,7.0,9.0,6.0,9.0,5.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,4.0,7.0,7.0,4.0,8.0,5.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.27,7.0,2.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,25.0,3.0,0.0,2.0,4.0,50.0,0.0,30.0,10.0,0.0,10.0,8.0,8.0,8.0,6.0,6.0,6.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,4.0,8.0,7.0,4.0,5.0,4.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.59,7.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,30.0,8.0,0.0,2.0,4.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,6.0,5.0,4.0,4.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.31,7.0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,27.0,5.0,0.0,2.0,4.0,33.33333333333333,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,22.22222222222222,8.0,7.0,6.0,7.0,7.0,5.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,5.0,7.0,8.0,5.0,9.0,5.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,7.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,28.0,6.0,0.0,2.0,4.0,50.0,0.0,25.0,10.0,0.0,15.0,9.0,7.0,9.0,9.0,9.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.33999999999999997,7.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,24.0,2.0,0.0,2.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,8.0,7.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,5.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.16,7.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,27.0,2.0,1.0,1.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,7.0,6.0,6.0,6.0,5.0,9.09090909090909,18.18181818181818,27.27272727272727,18.18181818181818,18.18181818181818,9.09090909090909,7.0,4.0,8.0,8.0,8.0,5.0,8.0,7.0,4.0,7.0,5.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,-0.03,6.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,22.0,3.0,1.0,1.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,8.0,8.0,10.0,7.0,6.0,5.0,9.09090909090909,18.18181818181818,27.27272727272727,18.18181818181818,18.18181818181818,9.09090909090909,7.0,4.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,6.0,7.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,-0.11000000000000001,6.0,3.952054254764815,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,22.0,3.0,0.0,1.0,1.0,19.0,18.0,19.0,18.0,14.000000000000002,12.0,10.0,10.0,10.0,10.0,10.0,10.0,9.09090909090909,18.18181818181818,27.27272727272727,18.18181818181818,18.18181818181818,9.09090909090909,7.0,4.0,8.0,8.0,8.0,5.0,8.0,8.0,6.0,7.0,7.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,0.42,6.0,2.6003097196630036,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,23.0,2.0,1.0,1.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,9.09090909090909,18.18181818181818,27.27272727272727,18.18181818181818,18.18181818181818,9.09090909090909,7.0,4.0,8.0,8.0,8.0,8.0,6.0,5.0,6.0,6.0,5.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,-0.4,6.0,2.773952771211026,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,24.0,1.0,0.0,1.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,9.0,9.0,8.0,9.0,7.8527169036869715,7.0,9.09090909090909,18.18181818181818,27.27272727272727,18.18181818181818,18.18181818181818,9.09090909090909,7.0,4.0,8.0,8.0,8.0,6.0,8.0,8.0,5.0,6.0,7.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,-0.22999999999999995,6.0,2.601483059088528,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,25.0,0.0,1.0,1.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,8.0,7.0,7.0,7.0,8.0,7.0,9.09090909090909,18.18181818181818,27.27272727272727,18.18181818181818,18.18181818181818,9.09090909090909,7.0,4.0,8.0,8.0,8.0,6.0,8.0,8.0,5.0,6.0,7.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,0.28,6.0,2.4219555902773195,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
